"","Symbol","Name","Ask","Market.Capitalization","Price/Book Ratio","P.E.Ratio","Inverse P/E Ratio","BookPrice","Earnings.Share","Shares.Outstanding","date","cash","netReceivables","totalCurrentAssets","longTermInvestments","propertyPlantEquipment","goodWill","intangibleAssets","otherAssets","deferredLongTermAssetCharges","totalAssets","otherCurrentLiab","otherLiab","minorityInterest","totalCurrentLiabilities","totalLiab","commonStock","retainedEarnings","treasuryStock","capitalSurplus","otherStockholderEquity","totalStockholderEquity","netTangibleAssets","otherCurrentAssets","accountsPayable","deferredLongTermLiab","shortLongTermDebt","shortTermInvestments","inventory","longTermDebt","X.ticker."
"70","ADSK","Autodesk, Inc.",269.13,58871373824,-21.0442801873101,45.146763,0.0221499822700467,-12.7174703338126,5.928,219972992,"2021-10-31",1748900000,580300000,2654800000,19700000,555400000,3579200000,498200000,1223700000,740400000,8.531e+09,2623400000,1009800000,NA,3281500000,7251100000,2821400000,-1439100000,-102400000,NA,-102400000,1279900000,-2797500000,18200000,133600000,NA,NA,43200000,NA,2626800000,"ADSK"
"71","ADTH","AdTheorent Holding Company, Inc",5.29,468496576,31.2143764408022,16.838709,0.0593869755692078,0.167230631330229,0.31,89750304,"2021-09-30",22640000,38932000,63715000,NA,362000,35778000,18200000,90000,NA,118145000,1059000,4592000,-1171000,43262000,50329000,43333000,22997000,NA,2657000,NA,68987000,15009000,836000,8260000,NA,24331000,NA,NA,2475000,"ADTH"
"72","ADTN","ADTRAN, Inc.",19.63,951693952,2.82826425434034,574.99994,0.00173913061625711,6.91236647493837,0.034,48680000,"2021-09-30",75503000,134013000,349530000,58235000,56556000,6968000,20291000,66332000,8957000,557912000,27955000,60115000,NA,134044000,194159000,797000,760398000,-684365000,286923000,-14466000,363753000,336494000,102000,79074000,NA,NA,2610000,127241000,NA,"ADTN"
"73","ADTX","Aditxt, Inc.",0.4644,18142302,1.42500884233822,NA,NA,0.324840110530788,-1.857,39192700,"2021-09-30",5469435,6500000,12385507,NA,6222427,NA,240970,737763,NA,19586667,180940,NA,NA,3600828,6614336,24198,-43300277,-201605,56450015,NA,12972331,12731361,NA,1655976,NA,NA,NA,NA,246723,"ADTX"
"74","ADUS","Addus HomeCare Corporation",85.59,1354147456,-218.41088,33.604744,0.0297577032576115,-0.389266295817271,2.53,15927400,"2021-09-30",152379000,135993000,299707000,NA,55038000,497919000,66332000,5919000,5919000,924915000,14358000,115000,NA,112533000,366864000,16000,181233000,NA,376802000,NA,558051000,-6200000,9079000,23167000,NA,NA,NA,NA,220707000,"ADUS"
"75","ADV","Advantage Solutions Inc.",7.26,2293732864,-1.10332482125403,NA,NA,-6.52572995783812,-0.403,318574016,"2021-09-30",168028000,704119000,1056107000,121844000,65083000,2203121000,2338520000,68226000,NA,5852901000,56250000,639660000,96403000,628098000,3293785000,32000,-891785000,-9899000,3364365000,-9899000,2462713000,-2078928000,16379000,244586000,NA,14169000,NA,NA,2026027000,"ADV"
"76","ADVM","Adverum Biotechnologies, Inc.",1.61,157534112,0.455300901734104,NA,NA,3.52514122571565,-1.52,98152096,"2021-09-30",32971000,7358000,347827000,NA,137332000,NA,NA,5422000,NA,490581000,3575000,1114000,NA,25326000,144581000,10000,-613667000,-523000,960180000,-523000,3.46e+08,3.46e+08,NA,2517000,NA,NA,299734000,NA,NA,"ADVM"
"77","ADXN","Addex Therapeutics Ltd",6.33,40205776,3.01370755105627,NA,NA,2.11199873352594,-2.64,6316750,"2021-09-30",15486114,582467,17436065,NA,566011,NA,NA,57995,NA,18060071,NA,1217605,NA,3271264,4719103,49272952,-324633843,422931,288278928,15898186,13340968,13340968,27963,1157170,NA,NA,NA,NA,NA,"ADXN"
"78","AEAC","Authentic Equity Acquisition Co",9.77,292800000,-14.5283835143931,NA,NA,-0.876245782608696,NA,2.3e+07,"2021-09-30",660076,NA,968340,NA,NA,NA,NA,230050644,NA,231018984,NA,250358000,NA,814637,251172637,700,-20154353,NA,NA,NA,-20153653,-20153653,NA,186132,NA,NA,NA,NA,NA,"AEAC"
"79","AEAE","AltEnergy Acquisition Corp.",10.02,NA,NA,NA,NA,NA,NA,NA,"2021-09-30",48349,NA,48349,NA,NA,NA,NA,405253,NA,453602,304757,NA,NA,554757,554757,575,-126155,NA,24425,NA,-101155,-101155,NA,NA,405253,NA,NA,NA,NA,"AEAE"
"80","AEHA","Aesther Healthcare Acquisition ",10,132250000,-99.9910026999461,NA,NA,-0.124775377358491,NA,10600000,"2021-09-30",1162203,NA,1833087,NA,NA,NA,NA,107104159,NA,108937246,NA,110250000,NA,9865,110259865,298,-42627,-1280290,NA,-1280290,-1322619,-1322619,NA,4865,3986,NA,NA,NA,NA,"AEHA"
"81","AEHL","Antelope Enterprise Holdings Li",1.62,9501054,0.140013764036665,NA,NA,11.4345895575833,-6.358,5934450,"2021-06-30",34029000,66562000,127955000,NA,51504000,NA,NA,NA,NA,179459000,20171000,NA,NA,80812000,111601000,937000,-429494000,-261424000,757839000,-261424000,67858000,67858000,NA,5494000,NA,NA,NA,27364000,NA,"AEHL"
"82","AEHR","Aehr Test Systems",15.26,394904064,27.7476155143339,345.81393,0.00289172850844962,0.535901886877709,0.043,26557100,"2021-08-31",6530000,4264000,21699000,NA,2113000,NA,NA,189000,NA,24001000,3784000,196000,NA,8760000,9769000,245000,-75617000,-64000,89668000,-64000,14232000,14232000,NA,2753000,NA,NA,NA,10146000,NA,"AEHR"
"83","AEI","Alset EHome International Inc.",0.4553,32717804,0.232424842137633,NA,NA,1.95116832876144,-4.403,72145104,"2021-09-30",67944590,2019910,147567414,NA,872944,NA,NA,26695783,NA,175136141,1881411,1,25139975,8931425,9228924,45722,-124909747,-1002213,266633480,-1002213,140767242,140767242,4996543,1137997,NA,5508665,70827974,45250,NA,"AEI"
"84","AEIS","Advanced Energy Industries, Inc",95.29,3550171648,7.67666093936164,26.51801,0.0377102203370464,12.2768226899144,3.554,37669600,"2021-09-30",547923000,239117000,1164357000,52000,218980000,213625000,165032000,70009000,50994000,1832055000,52954000,129042000,671000,387288000,990264000,38000,744873000,-9714000,105923000,-9714000,841120000,462463000,32984000,190228000,NA,2e+07,2833000,341500000,377597000,"AEIS"
"85","AEMD","Aethlon Medical, Inc.",1.87,28485006,1.23653050233819,NA,NA,1.49612165769323,-0.642,15397300,"2021-09-30",23224925,131966,23569199,NA,213625,NA,2476,88885,NA,23874185,114849,NA,-138874,974349,974349,15399,-124018372,NA,147041683,NA,23038710,23036234,NA,254176,NA,NA,NA,NA,NA,"AEMD"
"86","AEP","American Electric Power Company",90.4,45027536896,2.02593121877475,19.04872,0.052496965675384,44.7744702423668,4.762,496390016,"2021-09-30",1372700000,2.277e+09,5785100000,NA,6.7471e+10,52500000,NA,13028500000,NA,86337100000,2739600000,21212600000,249100000,9.954e+09,63809900000,3404500000,1.1523e+10,274700000,7075900000,274700000,22278100000,22225600000,803400000,1597100000,8.56e+09,2521800000,218400000,978500000,32056500000,"AEP"
"87","AERC","AeroClean Technologies, Inc.",8.34,114490200,48.8619316753566,NA,NA,0.168843099671413,-0.582,13877600,"2021-09-30",655780,201801,1239858,NA,2284418,NA,NA,961408,NA,4485684,NA,NA,NA,2142547,2142547,16748768,-14405631,NA,NA,NA,2343137,2343137,NA,769739,939741,NA,NA,247041,NA,"AERC"
"88","AERI","Aerie Pharmaceuticals, Inc.",7.9,367494208,-5.04273297107415,NA,NA,-1.53884812331732,-3.607,47357500,"2021-09-30",61847000,64566000,275952000,NA,74852000,NA,NA,998000,NA,351802000,79799000,55865000,NA,118128000,424678000,47000,-1199444000,-59000,1126580000,-59000,-72876000,-72876000,NA,8076000,NA,NA,105760000,30055000,228189000,"AERI"
"89","AESE","Allied Esports Entertainment, I",1.99,76749440,0.740883122908764,1.5188227,0.6584046972698,2.64657137236567,1.291,39141900,"2021-09-30",95221785,338118,101571333,NA,6873533,NA,29820,625000,NA,109099686,573922,1961640,NA,3516394,5478034,3915,-94251576,226855,197642458,226855,103621652,103591832,5e+06,342185,NA,NA,NA,NA,NA,"AESE"
"90","AEY","ADDvantage Technologies Group, ",1.44,18471292,1.99430922047074,NA,NA,0.727018689608076,-0.524,12739700,"2021-09-30",2608000,9501000,19796000,NA,6223000,58000,1107000,128000,NA,27312000,860000,NA,NA,13315000,16885000,126000,10879000,-578000,NA,-578000,10427000,9262000,334000,7044000,NA,NA,NA,5922000,NA,"AEY"
"91","AEYE","AudioEye, Inc.",6.62,75028744,4.33491703258609,NA,NA,1.524342985979,-1.148,11354400,"2021-09-30",21953000,3798000,26465000,NA,625000,701000,2524000,49000,NA,30364000,6075000,20000,NA,9514000,9831000,1000,-66290000,NA,86822000,NA,20533000,17308000,120000,3131000,49000,NA,NA,NA,NA,"AEYE"
"92","AEZS","Aeterna Zentaris Inc.",0.3699,44761584,0.878401507123514,NA,NA,0.419763256093643,-0.068,121397000,"2021-09-30",68002000,910000,72400000,NA,225000,8326000,642000,449000,NA,82042000,2529000,17274000,NA,4777000,22116000,293347000,-327708000,94287000,NA,94287000,59926000,50958000,2998000,672000,NA,NA,NA,57000,NA,"AEZS"
"93","AFAC","Arena Fortify Acquisition Corp.",10,214978128,9247.5643308814,NA,NA,0.00134765217391304,NA,17250000,"2021-09-30",NA,NA,25000,NA,NA,NA,NA,829520,NA,854520,663571,NA,NA,831273,831273,575,-1753,NA,24425,NA,23247,23247,NA,NA,829520,NA,NA,NA,NA,"AFAC"
"94","AFAQ","AF Acquisition Corp.",9.73,271600000,-20.229363442412,NA,NA,-0.59937625,NA,22400000,"2021-09-30",923773,NA,1144768,NA,NA,NA,NA,224115115,NA,225259883,NA,238533867,NA,152044,238685911,560,-13426588,NA,NA,NA,-13426028,-13426028,NA,6033,NA,NA,NA,NA,NA,"AFAQ"
"95","AFBI","Affinity Bancshares, Inc.",16.14,110511888,1.09519640061047,14.395703,0.0694651730450399,14.6822977520978,1.117,6872630,"2021-09-30",130910000,NA,134772000,46547000,7425000,NA,18797000,582424000,3600000,789965000,NA,NA,NA,621242000,670262000,69000,56905000,-5170000,67899000,-5170000,119703000,100906000,3862000,615231000,NA,NA,NA,NA,49020000,"AFBI"
"96","AFCG","AFC Gamma, Inc.",20.49,396633120,1.44541940398352,11.221122,0.08911764795,14.113550671714,1.818,19442800,"2021-09-30",69974391,233519150,303884776,NA,NA,NA,NA,NA,NA,303884776,7762675,NA,NA,29477832,29477832,163866,94754,NA,274148323,NA,274406943,274406943,391235,520591,NA,NA,NA,NA,NA,"AFCG"
"97","AFIB","Acutus Medical, Inc.",3.03,83579168,0.717491655792871,NA,NA,4.16729570098272,-4.039,27952900,"2021-09-30",58492000,4890000,155801000,4061000,19277000,12026000,5173000,1086000,NA,197424000,2279000,818000,NA,18181000,63737000,28000,-447434000,-40000,581133000,-40000,133687000,116488000,150000,6417000,NA,NA,71962000,14962000,40043000,"AFIB"
"98","AFIN","American Finance Trust, Inc.",8.96,1106638464,0.62672431771202,NA,NA,14.2968762651207,-0.285,123506000,"2021-09-30",98989000,71510000,226300000,NA,3451652000,NA,NA,17216000,NA,3695168000,6e+06,89785000,7339000,39603000,1921954000,1235000,NA,-1148761000,2913276000,-1148761000,1765750000,1765750000,53773000,29852000,17216000,NA,NA,NA,1773704000,"AFIN"
"99","AFINO","American Finance Trust, Inc. - ",26.65,NA,NA,NA,NA,NA,-0.285,NA,"2021-09-30",98989000,71510000,226300000,NA,3451652000,NA,NA,17216000,NA,3695168000,6e+06,89785000,7339000,39603000,1921954000,1235000,NA,-1148761000,2913276000,-1148761000,1765750000,1765750000,53773000,29852000,17216000,NA,NA,NA,1773704000,"AFINO"
"100","AFINP","American Finance Trust, Inc. - ",26.94,1177657856,0.666944842701402,NA,NA,Inf,-0.285,0,"2021-09-30",98989000,71510000,226300000,NA,3451652000,NA,NA,17216000,NA,3695168000,6e+06,89785000,7339000,39603000,1921954000,1235000,NA,-1148761000,2913276000,-1148761000,1765750000,1765750000,53773000,29852000,17216000,NA,NA,NA,1773704000,"AFINP"
"101","AFMD","Affimed N.V.",4.51,533096640,4.03179961126279,NA,NA,1.10372546891825,-0.5,119797000,"2021-09-30",198742000,3159000,203271000,11204000,4226000,NA,1634000,NA,NA,220335000,51815000,9800000,NA,66291000,86478000,1198000,-310309000,442968000,NA,442968000,133857000,132223000,78000,13716000,NA,94000,NA,692000,10073000,"AFMD"
"102","AFRM","Affirm Holdings, Inc.",76.48,21193474048,12.0062055211561,NA,NA,8.47863748971349,-3.626,208195008,"2021-09-30",1439531000,125643000,1844472000,2560349000,143487000,540770000,71378000,241643000,NA,5402099000,NA,325055000,NA,492133000,3024741000,3000,-1205100000,2692000,3579763000,2692000,2377358000,1765210000,238090000,425854000,NA,NA,NA,NA,2144921000,"AFRM"
"103","AFYA","Afya Limited",13.73,1270903552,-1.69046967232195,31.09091,0.0321637417495982,-15.962025155203,0.44,47099600,"2021-09-30",1038934000,360697000,1433609000,54266000,1031195000,1120168000,2634843000,212739000,NA,6486820000,366732000,698631000,50822000,659487000,3432792000,17000,586348000,40142000,2376699000,84673000,3003206000,-751805000,24885000,47020000,NA,28074000,NA,9093000,1422948000,"AFYA"
"104","AGBA","AGBA Acquisition Limited",0,55639440,-23.9953630348661,NA,NA,-0.46175589103893,-0.214,5021610,"2021-09-30",356075,NA,356075,NA,NA,NA,NA,43355977,NA,43712052,NA,41951100,NA,4079710,46030810,1375,-2320133,NA,NA,NA,-2318758,-2318758,NA,NA,NA,NA,NA,NA,NA,"AGBA"
"105","AGEN","Agenus Inc.",3.04,775629632,93.0792790111605,167.77779,0.0059602644664708,0.0324454592336452,0.018,256831008,"2021-09-30",256529000,21773000,308401000,NA,81525000,24528000,8993000,14192000,NA,437639000,90148000,200269000,-6301000,150131000,402086000,2475000,-1424322000,177000,1463524000,177000,41854000,8333000,6758000,25118000,NA,542000,4999000,NA,12786000,"AGEN"
"106","AGFS","AgroFresh Solutions, Inc.",2.28,115158344,-0.354717552549223,NA,NA,-6.20211788395005,-0.695,52344700,"2021-09-30",43322000,78371000,147376000,NA,18007000,6569000,557386000,13467000,8523000,742805000,9519000,40151000,8005000,49110000,348485000,5000,-252188000,-44122000,535612000,-40237000,239307000,-324648000,NA,14255000,NA,3326000,NA,21334000,254596000,"AGFS"
"107","AGFY","Agrify Corporation",9.3,198603040,1.50226955719278,NA,NA,6.12040629253433,-2.233,21600200,"2021-09-30",44746000,12568000,132865000,6253000,4933000,632000,1463000,13152000,NA,159298000,11584000,NA,378000,23006000,24623000,20000,-45714000,NA,179991000,NA,134297000,132202000,NA,8742000,60000,NA,62261000,11658000,833000,"AGFY"
"108","AGGR","Agile Growth Corp.",9.74,376262496,-18.8265584908111,NA,NA,-0.644700935483871,NA,3.1e+07,"2021-09-30",1022221,NA,1707502,NA,NA,NA,NA,310010115,NA,311717617,NA,331266000,NA,437346,331703346,775,-19986504,NA,NA,NA,-19985729,-19985729,NA,42923,NA,NA,NA,NA,NA,"AGGR"
"109","AGIL","AgileThought, Inc.",4.76,229277712,-2.93825240926799,NA,NA,-1.55194291192159,-16.298,50280200,"2021-09-30",3946000,50818000,63260000,NA,9935000,70431000,84077000,1564000,NA,229267000,10753000,13410000,-152000,96427000,152943000,4000,-80234000,-17109000,173815000,-17109000,76476000,-78032000,180000,20812000,NA,36588000,NA,NA,40296000,"AGIL"
"110","AGIO","Agios Pharmaceuticals, Inc.",32.34,1726467328,1.23782217181139,1.2741483,0.784837997272374,25.6822044431351,24.95,54308500,"2021-09-30",400224000,6990000,1305285000,130139000,103174000,NA,NA,2900000,NA,1541498000,8059000,NA,NA,57896000,146736000,71000,-144133000,-783636000,2322460000,-198000,1394762000,1394762000,NA,10308000,NA,NA,865833000,NA,NA,"AGIO"
"111","AGLE","Aeglea BioTherapeutics, Inc.",4.23,209610000,2.05336938313692,NA,NA,2.06976885644769,-1.039,49320000,"2021-09-30",24665000,NA,117514000,NA,8813000,NA,NA,2734000,NA,129061000,5751000,1806000,NA,20428000,26980000,5000,-321363000,2000,423437000,2000,102081000,102081000,NA,1863000,NA,NA,87763000,NA,NA,"AGLE"
"112","AGMH","AGM Group Holdings Inc.",2.54,59909356,18.2031236421952,NA,NA,0.135690997245906,-0.019,24254800,"2021-09-30",1403534,1541925,27054925,NA,77576,NA,9003,NA,NA,27141504,17560514,NA,NA,23824326,23841343,28456,-5253631,157070,8368266,157070,3300161,3291158,19985224,1625,NA,NA,NA,4073711,NA,"AGMH"
"113","AGNC","AGNC Investment Corp.",15.58,8172817408,0.943307641735919,5.739034,0.174245352092356,16.5057495789738,2.713,524908000,"2021-09-30",9.81e+08,2.72e+08,1.1736e+10,7.512e+09,NA,5.26e+08,NA,4.9031e+10,NA,6.8805e+10,8.984e+09,NA,NA,5.7992e+10,5.8126e+10,5e+06,-4.973e+09,4.11e+08,1.3747e+10,4.11e+08,9.19e+09,8.664e+09,4.64e+08,2.298e+09,NA,4.5589e+10,9.617e+09,NA,1.34e+08,"AGNC"
"114","AGNCM","AGNC Investment Corp. - Deposit",25.47,9058012160,1.04547693444137,9.391817,0.106475669191595,18.1318957290428,2.713,477832000,"2021-09-30",9.81e+08,2.72e+08,1.1736e+10,7.512e+09,NA,5.26e+08,NA,4.9031e+10,NA,6.8805e+10,8.984e+09,NA,NA,5.7992e+10,5.8126e+10,5e+06,-4.973e+09,4.11e+08,1.3747e+10,4.11e+08,9.19e+09,8.664e+09,4.64e+08,2.298e+09,NA,4.5589e+10,9.617e+09,NA,1.34e+08,"AGNCM"
"115","AGNCN","AGNC Investment Corp. - Deposit",25.63,8792345600,1.01481366574331,9.4360485,0.105976564236608,18.1318957290428,2.713,477832000,"2021-09-30",9.81e+08,2.72e+08,1.1736e+10,7.512e+09,NA,5.26e+08,NA,4.9031e+10,NA,6.8805e+10,8.984e+09,NA,NA,5.7992e+10,5.8126e+10,5e+06,-4.973e+09,4.11e+08,1.3747e+10,4.11e+08,9.19e+09,8.664e+09,4.64e+08,2.298e+09,NA,4.5589e+10,9.617e+09,NA,1.34e+08,"AGNCN"
"116","AGNCO","AGNC Investment Corp. - Deposit",25.49,NA,NA,9.3623295,0.10681102390169,NA,2.713,NA,"2021-09-30",9.81e+08,2.72e+08,1.1736e+10,7.512e+09,NA,5.26e+08,NA,4.9031e+10,NA,6.8805e+10,8.984e+09,NA,NA,5.7992e+10,5.8126e+10,5e+06,-4.973e+09,4.11e+08,1.3747e+10,4.11e+08,9.19e+09,8.664e+09,4.64e+08,2.298e+09,NA,4.5589e+10,9.617e+09,NA,1.34e+08,"AGNCO"
"117","AGNCP","AGNC Investment Corp. - Deposit",25.05,NA,NA,9.221305,0.108444520596597,NA,2.713,NA,"2021-09-30",9.81e+08,2.72e+08,1.1736e+10,7.512e+09,NA,5.26e+08,NA,4.9031e+10,NA,6.8805e+10,8.984e+09,NA,NA,5.7992e+10,5.8126e+10,5e+06,-4.973e+09,4.11e+08,1.3747e+10,4.11e+08,9.19e+09,8.664e+09,4.64e+08,2.298e+09,NA,4.5589e+10,9.617e+09,NA,1.34e+08,"AGNCP"
"118","AGRI","AgriFORCE  Growing Systems Ltd.",1.9,28459430,3.25861162044635,NA,NA,0.580001593847748,-0.598,15057900,"2021-09-30",9834516,31547,10345933,NA,2108129,NA,1469933,NA,NA,13923995,819421,1842895,NA,1830469,3720456,25462183,-17173083,831,1913608,831,10203539,8733606,170397,197187,NA,NA,170000,NA,47092,"AGRI"
"119","AGRX","Agile Therapeutics, Inc.",0.4245,50124408,4.69329662921348,NA,NA,0.0879765395894428,-0.774,121396000,"2021-09-30",14735000,1309000,21762000,NA,12948000,NA,NA,1972000,NA,36682000,NA,NA,NA,9568000,26002000,9000,-363760000,NA,374431000,NA,10680000,10680000,1072000,5632000,NA,NA,NA,3460000,16434000,"AGRX"
"120","AGTC","Applied Genetic Technologies Co",1.76,75011296,1.09951769224004,NA,NA,1.59160686456574,-1.611,42863600,"2021-09-30",90515000,NA,93386000,7969000,7632000,NA,1303000,121000,NA,110411000,374000,3e+05,NA,21709000,40886000,43000,-256388000,-256000,326126000,NA,69525000,68222000,NA,2083000,NA,4418000,NA,NA,15659000,"AGTC"
"121","AGYS","Agilysys, Inc.",43.25,1058281600,17.7278477619941,NA,NA,2.42556234559875,-1.057,24611200,"2021-09-30",106389000,21115000,134223000,NA,17867000,19622000,8400000,7988000,2090000,188100000,32150000,5389000,NA,52199000,64923000,9482000,37412000,-2043000,42867000,57000,87718000,59696000,NA,9009000,3100000,NA,NA,1881000,NA,"AGYS"
"122","AHCO","AdaptHealth Corp.",21.89,2883609088,-1.82268225216473,NA,NA,-11.9658813296525,-0.385,132215000,"2021-09-30",336654000,347515000,823438000,NA,490248000,3362268000,209909000,305852000,293801000,5191715000,160387000,381462000,4254000,502065000,3197352000,13000,-65963000,-1231000,2057289000,-1231000,1990108000,-1582069000,NA,211373000,NA,25957000,NA,99881000,2192211000,"AHCO"
"123","AHG","Akso Health Group",1.65,115237800,5.89385186990419,NA,NA,0.400244930461448,-1.216,48850600,"2021-09-30",15456825,6561518,22310353,NA,68813,NA,NA,10145281,NA,32524447,27247,NA,NA,12972242,12972242,6976,-45172726,-6303943,71021898,-2315573,19552205,19552205,292010,NA,NA,NA,NA,NA,NA,"AHG"
"124","AHI","Advanced Human Imaging Limited.",3.69,87493224,114.795044143753,NA,NA,0.0328338553132095,-0.567,23212900,"2021-06-30",2172499,925721,4003575,NA,164209,NA,1215915,37500,NA,5421199,132800,NA,NA,3391903,3443115,39213794,-42528729,5293019,NA,5293019,1978084,762169,863856,339345,NA,1644081,NA,NA,NA,"AHI"
"125","AHPA","Avista Public Acquisition Corp.",10,286637504,-41.5196798680815,NA,NA,-0.300158869565217,NA,2.3e+07,"2021-09-30",362203,NA,1242315,NA,NA,NA,NA,235750000,NA,236992315,42677,243800000,NA,95969,243895969,575,-6904229,NA,NA,NA,-6903654,-6903654,NA,33292,NA,NA,NA,NA,NA,"AHPA"
"126","AHPI","Allied Healthcare Products, Inc",5.05,19867022,2.06929974794922,23.459715,0.0426262637887971,2.39211344598534,0.211,4013540,"2021-09-30",261806,3113602,12874551,NA,3626840,NA,NA,577088,577088,17078479,849747,34000,NA,7436619,7477636,52139,-17983234,-20980788,48512726,NA,9600843,9600843,564988,1969701,NA,NA,NA,8934155,NA,"AHPI"
"127","AIH","Aesthetic Medical International",3.68,86840272,1.01593710662393,NA,NA,3.62227147330907,-2.538,23597900,"2021-06-30",47247000,72542000,156097000,9154000,394545000,NA,60792000,52624000,14792000,673212000,23437000,11316000,-45302000,323983000,572244000,469000,-743122000,888923000,NA,890946000,146270000,85478000,811000,37350000,NA,150340000,NA,35497000,80204000,"AIH"
"128","AIHS","Senmiao Technology Limited",0.35,21618152,14.3515950087763,NA,NA,0.0243805657793791,-0.242,61783800,"2021-09-30",1766104,1232117,7245062,NA,9326429,NA,898208,232664,NA,17702363,4512786,45734,-4965365,18140748,20263196,5545,-39893610,-843501,43136098,-843501,2404532,1506324,4030351,178057,NA,591712,NA,216490,30482,"AIHS"
"129","AIKI","AIkido Pharma Inc.",0.555,48822392,0.473199825539133,NA,NA,1.15046531987385,-0.073,89681104,"2021-09-30",5948000,NA,97811000,5066000,NA,NA,NA,2107000,NA,104984000,NA,NA,NA,1809000,1809000,9000,-161964000,-264000,265394000,NA,103175000,103175000,NA,1572000,NA,NA,91219000,NA,NA,"AIKI"
